delta_distance,delta_gradient
319.76246444437857,-0.024050663488394488
238.8266788528017,-0.012650784602212356
244.5394607555063,-0.006907529807529076
243.08923375177983,-0.03104342193001245
254.89933034354908,-0.015085269132788832
232.16966519392372,-0.0068322299929882545
251.67791305301216,-0.010408317095542161
212.78174408571067,-0.0005649390905996916
184.88322860087283,0.004419524778875171
203.1140416438211,-0.011516687412328653
242.62522669879763,-0.020471149067690864
282.2824353968899,-0.017027245780932027
264.4835983092162,-0.012721814185707312
223.70034624123946,-0.012623166760568313
223.87826277209024,-0.03837716106787258
56.657114465859195,-0.002120611438346027
10.432067618094152,0.015356204784256096
50.76694029400096,-0.0145169116436535
19.962987084269116,-0.027288456934516377
112.14698688353747,-0.055717732457672926
293.18761067367086,-0.023020302776598993
300.9483262860922,-0.043801805745776586
389.19950045154474,-0.03325506145418569
346.37457491897294,-0.040621254731387835
293.1380482944769,-0.011477890968840986
273.36497403528483,-0.016044649456725013
323.7151570431597,-0.033140346338537734
332.6990217922066,-0.021931841139024594
348.47208933643196,-0.034770639767944284
329.56893703604874,-0.02591178553355572
254.90692307572317,0.0003770715163017925
277.5682015923958,-0.045543072035908315
317.725684434874,-0.030962192226178225
215.94696473555086,0.012835604705354596
246.38760547397032,-0.007510748791280124
194.5781026813711,-0.005311252169481457
114.109637096386,0.061709622422618585
184.4130797406542,0.007167977737039976
197.5638044218358,0.0029196893210679275
167.35107783593048,0.01594026733795705
142.36382924108693,0.03730748567464897
153.41619550496398,0.02725751617184857
127.33801665396095,0.02547948315244213
121.55869608575449,0.05041479608070702
123.98953417006487,0.03488970517247974
108.58675327404853,0.05311774327368045
161.46649315387913,0.018456552017636813
195.7525232628359,-0.010312922006575853
184.27490922976722,0.015128478839862186
178.35785151435994,0.01805589259265511
104.66116481142308,0.03444429895745352
96.42586330000267,0.062309737443645194
111.64496235406114,0.05812022739926155
117.9080507908111,0.05163606415478534
83.8980959534274,0.05538150753638799
79.76582449474154,0.0723104617364076
98.49752011404416,0.06425284143538772
101.34288007407667,0.038733497496789504
107.87914885672217,0.0571792315633284
102.28038427525462,0.05717608521032469
94.84360479775569,0.04054397666769199
114.66546782455771,0.04855512792091793
142.25603938905988,0.030409663228208275
116.79408316718036,0.04424123281659493
130.07714903984743,0.012009286884981521
183.44524463616835,-0.0026201381014442065
213.92313876208573,-0.00255923020530366
269.09849236415175,-0.025562036435931575
181.97095223943325,0.005811094226778483
251.99781296666333,-0.06398447447617786
361.14254260355665,-0.040034144659199404
244.34042687372857,-0.008212903737116991
188.14552955167892,-0.017883222779820525
53.890881308376265,-0.0255676755179075
,
,
44.152362750741304,-0.025402721473031794
190.7968196668735,-0.025821436482022238
158.69851825113437,0.0007563125120682354
106.43268218150479,0.04666713885743299
101.96839611675387,0.054994555962671464
215.9705339725915,-0.006676687571569223
176.71249533004448,-0.02380023148416804
108.65814370620501,0.056400907616922964
142.19984492081858,0.006760444960648691
195.86627887962095,0.000981249177241381
207.197629269569,-0.006727170479284449
137.84709905343334,0.01685309804089129
87.8230418514504,0.07616655389043064
75.36947381128994,0.09087839484125433
85.78661692496098,0.04762445380698156
187.08069088618504,-0.0070654424234737325
212.72641096812004,-0.005837166947671953
219.41962623762083,-0.016794478977050373
92.92495804448117,0.04525996205440083
74.31074014805927,0.09217235280776874
63.58703745379171,0.09322877016102434
80.93784339665581,0.0677997944023968
111.65213462921383,0.04627786756750519
100.81376693806669,0.058406240326455076
178.09875056389865,-0.020916528180041576
244.83067569639388,-0.02580244224136847
268.67209504760103,-0.024279450272916708
275.65917571718455,-0.02926864996969166
199.0028540447238,-0.0025881295897608615
118.53026113778469,0.025837489689151717
236.05657956417417,-0.011519168373677724
225.4826557761844,-0.01842386479787322
195.60062621523684,-0.007126362205334186
170.0919191067369,0.0053689088511423505
211.9354325497552,-0.019655276215734974
264.8647808094611,-0.01603025351410407
177.6743575185028,0.002029016201521677
134.94432355158642,0.013950628800973763
216.3216555481631,-0.018146007188784376
183.62887926361145,0.004580739170076167
195.99670684946614,-0.0015939473934115593
176.61010964507295,0.006531701057874012
138.20132611233566,0.0199985378414778
140.25188669872296,-0.0008570918568683923
246.18234507065063,-0.01610779227024586
181.4821305503865,0.0062241810341011
172.12724712252384,0.01880266040059036
174.863603423757,-0.019607916377110866
240.00686858280824,-0.007409710107468899
185.77425282658078,0.006468060464340534
151.23601998613594,0.0007946402253310947
162.34509506194445,0.008882039518654973
157.10401815035584,0.0038244093440369803
212.23435188685835,-0.01562672706145132
206.37251363740506,0.0009317678096314005
154.2004759897536,0.010130340000401488
181.51929460660904,-0.003972075263748532
201.37003214340075,-0.0149179512612919
185.0030680901982,-0.005197139755169985
172.38581327952852,-0.000697146840065595
166.5149569487112,0.006206992656631442
186.34655421990465,-0.0016769174579488895
195.81868352393212,-0.007451358183713229
194.61013080325938,-0.019670537110269625
179.00529697534512,0.007384182883604985
122.48329521129926,0.021582981748160295
78.97808124671428,0.07759644009147143
79.14626072223473,0.07287741451542212
93.27140975605289,0.05282108218247688
173.71983015051956,-0.001844723722035048
193.32879916985985,-0.003314918088175466
152.18771976584685,0.02013460410744431
120.92619813304918,0.05117564831312306
131.60808810033632,0.016435349310378072
160.49021655020624,0.01871814519024087
129.49360029081436,0.03464454400262473
91.90516738106817,0.020918584755543323
15.455138544093643,-0.02073057443554534
7.980270355794346,0.05018531521837061
30.28114224554156,-0.03333224360612116
27.56948519832804,-0.03312608245784115
5.015872285563091,-0.11179111722611391
4.97838373981358,-0.1287303604597888
3.6496665422746446,-0.19758802390493194
8.68524067166436,-0.06917125819667712
10.780684447869135,-0.026005288410864344
4.592875468559214,0.034875011184134344
129.42323540769576,-0.027853412014035277
126.27939114664332,-0.0038063378405252543
219.98905192200618,-0.034412640123945674
184.90667452236812,0.016896291375474597
199.70863390507293,-0.017448897272795617
382.61532888004876,-0.033725441284395995
414.90313157205674,-0.06184530045252925
386.8220848343699,-0.025984950121252206
191.18636768025317,-0.02201639046721562
296.5895877066505,-0.011182255336894304
262.3627240980568,-0.01787263823187308
380.98959827371436,-0.058068882655178754
381.48761019157973,-0.04439454663351324
434.17816837278224,-0.034243317219204525
386.5470687583802,-0.03989447332904054
285.8598830385017,-0.007426630292088871
179.5036118558928,0.0006695031022356144
228.98902914195787,-0.0071368975235354595
232.03005308860884,-0.007457319609969659
245.65188979181403,-0.009000783901454503
257.6096854256757,-0.019404706549522213
262.2154752382048,-0.031162171496210644
395.26317079141154,-0.05046595999105072
270.67905277638056,-0.015685961541370162
128.79570600531588,0.05722378805881263
107.57545815924095,0.05680841772702023
113.71159748807258,0.0568631317756236
171.2685928194187,0.014500378766381038
232.71729733456596,-0.010757619274574961
233.14134417098103,-0.006442682097535493
313.30448694904044,-0.02838192918111826
270.6300157931546,-0.016083513381909526
286.00869385035185,-0.014191451629677158
269.7911097799297,-0.0195976012037262
442.90351304203796,-0.03488283965789792
314.25136696221307,-0.027452265345519485
128.2467289195556,0.03621363924406848
157.16300042931107,0.017112101144527467
228.21837595688703,-0.00842441977749945
247.6419127219997,-0.039789314998885675
288.3081538350816,-0.01630136178843782
199.62904302067182,0.016586822265198725
223.927123059344,-0.022490488775864338
115.05270232750627,0.060368531807527
65.28864022706694,0.07873269188279668
73.50894571123354,0.07392429847113367
86.07612590888311,0.07771253285238307
130.76029294855834,0.02401594520161747
96.2893425647344,0.040932943511897336
99.56273072664771,0.04513866162267876
90.80938310948113,0.0727795918350413
141.80680337743252,0.019772777585786733
220.90440247137303,0.006346166717289989
256.04382355521375,-0.011263588142668332
314.7027702662963,-0.02759633305424955
346.75525541013485,-0.01942718860598641
67.32643299974734,0.09304729694140877
65.21813718503108,0.08380759141860689
80.53666616036935,0.08270260619493842
108.40024627571256,0.033572075326075514
100.0495465310305,0.03843432629126413
100.91345877171261,0.050012213796151554
131.03626834232273,0.03275100387422075
290.4496553993522,-0.0336687871157241
379.507071193977,-0.04389146660498642
190.5846902774938,-0.014699994401023497
106.35736239923426,0.032313453224792565
25.29645448903466,0.014251174019516682
5.471063544930075,-0.043921158660768275
5.1104032050134265,-0.09406554252478799
4.836165610504395,0.16564074679192073
5.410926910866692,0.029613718556215737
64.04001681449881,0.0030021969006797326
286.70727587987494,-0.023955129212966227
343.8826268011908,-0.03410033312136724
253.80238073130022,-0.00438316680963817
140.3870820562588,0.01536952167105613
10.061862652502896,-0.03052507131208038
8.441322041573585,0.014240509295578189
30.960107172802964,0.08150609786056283
88.68464287518873,0.07045860475295634
134.36844772264158,0.023251496932144244
185.67551706877566,-0.009966313783386803
274.8615359549294,-0.008860418276444395
235.66916325314378,-0.0031271595874497724
296.4148195345333,-0.027242557196298506
333.78769874281716,-0.015264105610212013
213.60593644352048,-0.0024000971065501185
178.06245158066304,-0.008998156746562357
93.57415636554651,0.05136631081367386
107.17092934501852,0.029153141799691203
173.08034491613216,0.008608920791797436
42.11800454378681,0.027388287562407923
7.749212916940451,0.0620180275275953
3.8391448136462714,0.0
15.7156114087702,0.03058629807630436
61.57744095908856,0.052689861326903654
82.42707765503292,0.05560556834468997
92.27672791702207,0.04886469176411818
111.94861845787091,0.026119135265914015
143.2989707160159,0.020484466718506993
154.68404826711048,0.012873626278081383
208.3249822986254,-0.0002562602455167699
200.18381861178204,0.011791937068045372
146.88112424785504,-0.010565312610673366
405.53545360348653,-0.035778877462303876
371.10003104881616,-0.045312955181087855
233.6445404420665,-0.004680289855825546
278.1009473127342,-0.01206773521295799
146.35718887203257,0.008913811155513748
222.08522189140785,-0.004328456914417013
284.9403799460415,-0.015446808564872787
237.71824751423264,-0.0022241074697822894
161.28163290940574,0.018576680985219744
117.01369602690102,0.01875858528699084
118.6219596977462,0.052792119907280416
162.25849280881812,-0.002454218285320971
200.99685278181278,0.0005578477562285918
199.0639670433011,-0.010704722180432528
139.43638451547304,0.019878407320286548
75.55071533937007,0.03923285972015206
109.67943892224866,0.015192942023052849
114.8814660308417,-0.0008373101712873429
80.17461249884218,0.03836901313423205
67.20005122474686,0.03985032111127036
100.5323132854246,0.038705042582868394
101.59579353584559,0.03280190721831006
118.73725594578718,0.027931862990957516
165.28955132843112,-0.013813354393244643
132.1926063807332,0.017635437176309176
92.32189174175437,0.020304792662217654
61.64092144551978,0.019493859303547877
4.300830678170314,-0.11174371556623842
25.11956273241958,0.0344407547701234
84.89795308341854,0.0030187127489575962
21.67366677496466,0.051748605576464435
9.215181788036716,-0.008692011564075092
10.17959877543035,0.0
6.835412587533938,0.12304515846401164
6.439610081506544,-0.018662344998985125
2.4840916230459698,-0.19346742106505715
6.319410743220942,0.0
3.2475844778091414,0.0
13.03130523810978,0.03688439808733502
27.550501567020547,-0.004360998644896291
117.81303511673468,0.00736678221864216
318.508369482166,-0.0440630919303525
283.9617392813525,-0.05683970127725079
348.2812510662625,-0.04565014580471156
357.4178901989799,-0.025147855427706995
197.66697136907896,0.0014589129281569017
170.87300447415328,0.007876314951807462
194.35227004498302,-0.006553689209316649
140.9909173991764,0.00153363960593176
179.08422403261648,0.0021475407567441134
207.40989030747733,-0.009849566826207934
216.53061404491018,-0.005364461726533408
111.56008755638322,0.02585110735541925
144.81485823316325,0.02013641605733282
122.58972809411353,0.029798405925132627
86.30844413871819,0.066828490045883
103.828139416888,0.026851090423629004
135.38400028158503,0.011361093901797029
164.5775184864906,-0.002920445297876126
220.26119697044487,-0.017458187701195515
190.57932964741485,0.0037829887497968146
240.01942408212926,-0.014574044033863736
264.7267911248491,-0.011660498173713854
213.1428863123583,-0.01364395326681555
163.60528635467927,0.011752058981956068
113.01883436540083,0.006166332088922494
127.28893839062948,0.00868582218516968
193.17212684826518,-0.009331479672613078
210.89354002960317,-0.004747903056645499
234.94137955298356,-0.012002522978421162
156.9843696617463,0.016686962343094726
151.5471991883678,0.0063432627270472155
148.5609486099711,0.008898027626832715
178.09174087519932,0.002698900283853364
151.7682282400492,0.010405840375529236
124.1828225885547,0.0056677373181403335
170.6441092040768,0.011970493060250307
159.5794656178914,-0.010240232687035562
114.96463076506916,0.04682613743178897
105.13390041333332,0.034060277854447873
133.16552224174666,0.010828524348684254
145.55273976924946,0.006604504501419804
111.0851039418194,0.029207398290767128
210.83248286005983,-0.010829465739942172
229.08991871577746,-0.011015052622768206
221.65213586266327,-0.0092160408563162
151.47794364587753,0.006346162859507449
150.8142527810851,0.014182169659420084
228.5080497489107,-0.01865058273154783
333.23630237279576,-0.022837885795986248
242.90043954625435,-0.004947214253343662
158.70751392052625,0.01453744767973201
130.25701651191048,0.017342953420044088
218.2203819102433,-0.016886774054171463
105.24589570821263,-0.02892492952985655
3.9224447411252186,0.06126165334608589
6.983244609524263,0.02294600990798353
22.133217919355957,-0.028953244349808626
17.3985965099273,-0.013811196391399841
6.731303057662444,0.03569819958209614
7.098543341562618,0.03385137463246002
7.832537884576595,0.010226376752170686
31.24527281637711,0.04029199469837238
140.43572841136483,0.0058680478559280476
202.41856513282983,-0.019336329019186214
166.36046618515684,0.013414323809457318
185.3898984483967,-0.007000116367512002
213.14800404354173,-0.0018041262066963715
180.97598842751177,1.686687845437402e-07
199.97324561997084,0.004326109786926423
209.37508025563147,-0.02249744275730472
226.50155639843433,-0.01061051652517231
209.23990533359756,-0.010107588447950035
171.68025379288883,0.0018196042823705734
161.7417368630995,-0.0029715355746846705
218.15817894523207,-0.00495718968790755
221.0642729139945,-0.007827456975253553
154.7806367654557,0.011955948422697022
180.40017159792478,0.003064137939026072
187.18599425526918,0.004749947070225041
189.20102324076288,0.004446187026850961
172.74745136438287,0.0027823608175043656
170.0214072506351,0.000565437503162729
203.60860308041447,-0.002242887201675154
181.39583103969926,0.0055206008737553975
216.1104468802805,-0.0059311291294343515
202.1176328904985,-0.00539019347835365
236.8171592504077,-0.005741027484255948
292.89549935887044,-0.02414716838715035
103.73981599709077,0.05394583399891591
149.18468927308277,-0.03239822908396129
246.2358466515725,-0.015647222974310798
265.52312627327046,-0.012723643102969253
203.8828105027933,0.005343805643283597
198.13689358074043,-0.02275695581901268
257.6308383722935,-0.012236109768918335
203.16762432987161,-0.013549768034637753
242.01938564010197,-0.0045394413814414175
141.2473763252783,-0.002430735456095132
183.07874635524058,-0.0032817456529562676
182.9130553167197,0.00503673725423656
193.9638788196753,-0.0026431677027689377
193.33620520595287,-0.002486408893191819
187.32886115365545,0.0016678309368665103
165.52572756650625,0.01379301818252182
186.58954480419925,0.010304070584541877
229.040320042026,-0.0031480069092975358
169.67815337840875,-0.006137154936760128
35.84732936733053,0.008937733223682439
8.025899625426973,0.0
37.000790063801105,0.012989763169143841
25.68467154703103,0.012475712063512386
25.05776645662263,-0.06074261923150704
,
